302 evaluations
Parameters
==========

NCORES: 10, 
TIMES: [  0. -10.] Gyr, 
BAR_OMEGAB: 1.2727272727272727, 
BAR_AF: 0.01, 
RRANGE: 5, 15, 
PHIRANGE: -1.5707963267948966, 1.5707963267948966, 
DR: 1, 
DPHI: 1, 
VPARMS: 5, 5, 8, 8, 
SIGMAPARMS: 30, 20, 20, 
SCALEPARMS: 2, 9.8, 7.6, 
EVAL_THRESH: 0.0001, 
==========

R=5.5 kpc, phi=-1.5 rad, t=362 s
R=5.5 kpc, phi=-1.3 rad, t=355 s
R=5.5 kpc, phi=-1.1 rad, t=354 s
R=5.5 kpc, phi=-0.9 rad, t=342 s
R=5.5 kpc, phi=-0.7 rad, t=350 s
R=5.5 kpc, phi=-0.5 rad, t=361 s
R=5.5 kpc, phi=-0.3 rad, t=362 s
R=5.5 kpc, phi=-0.1 rad, t=358 s
R=5.5 kpc, phi=0.1 rad, t=353 s
R=5.5 kpc, phi=0.3 rad, t=353 s
R=5.5 kpc, phi=0.5 rad, t=351 s
R=5.5 kpc, phi=0.7 rad, t=337 s
R=5.5 kpc, phi=0.9 rad, t=326 s
R=5.5 kpc, phi=1.1 rad, t=323 s
R=5.5 kpc, phi=1.3 rad, t=317 s
R=5.5 kpc, phi=1.5 rad, t=313 s
R=6.5 kpc, phi=-1.5 rad, t=270 s
R=6.5 kpc, phi=-1.33 rad, t=268 s
R=6.5 kpc, phi=-1.17 rad, t=268 s
R=6.5 kpc, phi=-1.0 rad, t=231 s
R=6.5 kpc, phi=-0.83 rad, t=224 s
R=6.5 kpc, phi=-0.67 rad, t=232 s
R=6.5 kpc, phi=-0.5 rad, t=242 s
R=6.5 kpc, phi=-0.33 rad, t=272 s
R=6.5 kpc, phi=-0.17 rad, t=276 s
R=6.5 kpc, phi=0.0 rad, t=281 s
R=6.5 kpc, phi=0.17 rad, t=279 s
R=6.5 kpc, phi=0.33 rad, t=280 s
R=6.5 kpc, phi=0.5 rad, t=250 s
R=6.5 kpc, phi=0.67 rad, t=244 s
R=6.5 kpc, phi=0.83 rad, t=239 s
R=6.5 kpc, phi=1.0 rad, t=282 s
R=6.5 kpc, phi=1.17 rad, t=319 s
R=6.5 kpc, phi=1.33 rad, t=317 s
R=6.5 kpc, phi=1.5 rad, t=316 s
R=7.5 kpc, phi=-1.5 rad, t=245 s
R=7.5 kpc, phi=-1.36 rad, t=245 s
R=7.5 kpc, phi=-1.21 rad, t=247 s
R=7.5 kpc, phi=-1.07 rad, t=241 s
R=7.5 kpc, phi=-0.93 rad, t=233 s
R=7.5 kpc, phi=-0.79 rad, t=196 s
R=7.5 kpc, phi=-0.64 rad, t=223 s
R=7.5 kpc, phi=-0.5 rad, t=229 s
R=7.5 kpc, phi=-0.36 rad, t=238 s
R=7.5 kpc, phi=-0.21 rad, t=232 s
R=7.5 kpc, phi=-0.07 rad, t=231 s
R=7.5 kpc, phi=0.07 rad, t=234 s
R=7.5 kpc, phi=0.21 rad, t=233 s
R=7.5 kpc, phi=0.36 rad, t=237 s
R=7.5 kpc, phi=0.5 rad, t=244 s
R=7.5 kpc, phi=0.64 rad, t=238 s
R=7.5 kpc, phi=0.79 rad, t=207 s
R=7.5 kpc, phi=0.93 rad, t=238 s
R=7.5 kpc, phi=1.07 rad, t=222 s
R=7.5 kpc, phi=1.21 rad, t=218 s
R=7.5 kpc, phi=1.36 rad, t=217 s
R=7.5 kpc, phi=1.5 rad, t=211 s
R=8.5 kpc, phi=-1.56 rad, t=174 s
R=8.5 kpc, phi=-1.44 rad, t=174 s
R=8.5 kpc, phi=-1.31 rad, t=173 s
R=8.5 kpc, phi=-1.19 rad, t=171 s
R=8.5 kpc, phi=-1.06 rad, t=171 s
R=8.5 kpc, phi=-0.94 rad, t=202 s
R=8.5 kpc, phi=-0.81 rad, t=202 s
R=8.5 kpc, phi=-0.69 rad, t=204 s
R=8.5 kpc, phi=-0.56 rad, t=206 s
R=8.5 kpc, phi=-0.44 rad, t=206 s
R=8.5 kpc, phi=-0.31 rad, t=206 s
R=8.5 kpc, phi=-0.19 rad, t=207 s
R=8.5 kpc, phi=-0.06 rad, t=208 s
R=8.5 kpc, phi=0.06 rad, t=207 s
R=8.5 kpc, phi=0.19 rad, t=227 s
R=8.5 kpc, phi=0.31 rad, t=195 s
R=8.5 kpc, phi=0.44 rad, t=198 s
R=8.5 kpc, phi=0.56 rad, t=210 s
R=8.5 kpc, phi=0.69 rad, t=195 s
R=8.5 kpc, phi=0.81 rad, t=194 s
R=8.5 kpc, phi=0.94 rad, t=193 s
R=8.5 kpc, phi=1.06 rad, t=186 s
R=8.5 kpc, phi=1.19 rad, t=183 s
R=8.5 kpc, phi=1.31 rad, t=183 s
R=8.5 kpc, phi=1.44 rad, t=176 s
R=8.5 kpc, phi=1.56 rad, t=174 s
R=9.5 kpc, phi=-1.56 rad, t=142 s
R=9.5 kpc, phi=-1.44 rad, t=145 s
R=9.5 kpc, phi=-1.33 rad, t=144 s
R=9.5 kpc, phi=-1.22 rad, t=144 s
R=9.5 kpc, phi=-1.11 rad, t=140 s
R=9.5 kpc, phi=-1.0 rad, t=143 s
R=9.5 kpc, phi=-0.89 rad, t=142 s
R=9.5 kpc, phi=-0.78 rad, t=143 s
R=9.5 kpc, phi=-0.67 rad, t=144 s
R=9.5 kpc, phi=-0.56 rad, t=160 s
R=9.5 kpc, phi=-0.44 rad, t=163 s
R=9.5 kpc, phi=-0.33 rad, t=158 s
R=9.5 kpc, phi=-0.22 rad, t=160 s
R=9.5 kpc, phi=-0.11 rad, t=161 s
R=9.5 kpc, phi=0.0 rad, t=163 s
R=9.5 kpc, phi=0.11 rad, t=158 s
R=9.5 kpc, phi=0.22 rad, t=159 s
R=9.5 kpc, phi=0.33 rad, t=163 s
R=9.5 kpc, phi=0.44 rad, t=160 s
