302 evaluationsParameters
==========

NCORES: 10, 
TIMES: [  0. -10.] Gyr, 
HALO_T_FORM: -9, 
HALO_T_STEADY: 8, 
HALO_A: 1.0, 
HALO_B: 0.95, 
HALO_C: 1.0, 
HALO_PHI: 0.0, 
RRANGE: 5, 15, 
PHIRANGE: -1.5707963267948966, 1.5707963267948966, 
DR: 1.0, 
DPHI: 1.0, 
VPARMS: 5, 5, 8, 8, 
SIGMAPARMS: 30, 20, 20, 
SCALEPARMS: 2, 9.8, 7.6, 
EVAL_THRESH: 0.0001, 
==========

R=5.5 kpc, phi=-1.5 rad, t=692 s
R=5.5 kpc, phi=-1.3 rad, t=655 s
R=5.5 kpc, phi=-1.1 rad, t=667 s
R=5.5 kpc, phi=-0.9 rad, t=656 s
R=5.5 kpc, phi=-0.7 rad, t=642 s
R=5.5 kpc, phi=-0.5 rad, t=648 s
R=5.5 kpc, phi=-0.3 rad, t=638 s
R=5.5 kpc, phi=-0.1 rad, t=656 s
R=5.5 kpc, phi=0.1 rad, t=630 s
R=5.5 kpc, phi=0.3 rad, t=592 s
R=5.5 kpc, phi=0.5 rad, t=602 s
R=5.5 kpc, phi=0.7 rad, t=598 s
R=5.5 kpc, phi=0.9 rad, t=583 s
R=5.5 kpc, phi=1.1 rad, t=603 s
R=5.5 kpc, phi=1.3 rad, t=639 s
R=5.5 kpc, phi=1.5 rad, t=641 s
R=6.5 kpc, phi=-1.5 rad, t=514 s
R=6.5 kpc, phi=-1.33 rad, t=539 s
R=6.5 kpc, phi=-1.17 rad, t=548 s
R=6.5 kpc, phi=-1.0 rad, t=462 s
R=6.5 kpc, phi=-0.83 rad, t=467 s
R=6.5 kpc, phi=-0.67 rad, t=485 s
R=6.5 kpc, phi=-0.5 rad, t=508 s
R=6.5 kpc, phi=-0.33 rad, t=512 s
R=6.5 kpc, phi=-0.17 rad, t=510 s
R=6.5 kpc, phi=0.0 rad, t=519 s
R=6.5 kpc, phi=0.17 rad, t=507 s
R=6.5 kpc, phi=0.33 rad, t=504 s
R=6.5 kpc, phi=0.5 rad, t=481 s
R=6.5 kpc, phi=0.67 rad, t=450 s
R=6.5 kpc, phi=0.83 rad, t=431 s
R=6.5 kpc, phi=1.0 rad, t=492 s
R=6.5 kpc, phi=1.17 rad, t=564 s
R=6.5 kpc, phi=1.33 rad, t=570 s
R=6.5 kpc, phi=1.5 rad, t=576 s
R=7.5 kpc, phi=-1.5 rad, t=467 s
R=7.5 kpc, phi=-1.36 rad, t=465 s
R=7.5 kpc, phi=-1.21 rad, t=461 s
R=7.5 kpc, phi=-1.07 rad, t=456 s
R=7.5 kpc, phi=-0.93 rad, t=434 s
R=7.5 kpc, phi=-0.79 rad, t=385 s
R=7.5 kpc, phi=-0.64 rad, t=415 s
R=7.5 kpc, phi=-0.5 rad, t=432 s
R=7.5 kpc, phi=-0.36 rad, t=419 s
R=7.5 kpc, phi=-0.21 rad, t=442 s
R=7.5 kpc, phi=-0.07 rad, t=437 s
R=7.5 kpc, phi=0.07 rad, t=429 s
R=7.5 kpc, phi=0.21 rad, t=419 s
R=7.5 kpc, phi=0.36 rad, t=413 s
R=7.5 kpc, phi=0.5 rad, t=416 s
R=7.5 kpc, phi=0.64 rad, t=413 s
R=7.5 kpc, phi=0.79 rad, t=363 s
R=7.5 kpc, phi=0.93 rad, t=396 s
R=7.5 kpc, phi=1.07 rad, t=417 s
R=7.5 kpc, phi=1.21 rad, t=394 s
R=7.5 kpc, phi=1.36 rad, t=411 s
R=7.5 kpc, phi=1.5 rad, t=429 s
R=8.5 kpc, phi=-1.56 rad, t=347 s
R=8.5 kpc, phi=-1.44 rad, t=381 s
R=8.5 kpc, phi=-1.31 rad, t=386 s
R=8.5 kpc, phi=-1.19 rad, t=396 s
R=8.5 kpc, phi=-1.06 rad, t=384 s
R=8.5 kpc, phi=-0.94 rad, t=370 s
R=8.5 kpc, phi=-0.81 rad, t=369 s
R=8.5 kpc, phi=-0.69 rad, t=368 s
R=8.5 kpc, phi=-0.56 rad, t=364 s
R=8.5 kpc, phi=-0.44 rad, t=362 s
R=8.5 kpc, phi=-0.31 rad, t=363 s
R=8.5 kpc, phi=-0.19 rad, t=363 s
R=8.5 kpc, phi=-0.06 rad, t=363 s
R=8.5 kpc, phi=0.06 rad, t=365 s
R=8.5 kpc, phi=0.19 rad, t=368 s
R=8.5 kpc, phi=0.31 rad, t=375 s
R=8.5 kpc, phi=0.44 rad, t=381 s
R=8.5 kpc, phi=0.56 rad, t=369 s
R=8.5 kpc, phi=0.69 rad, t=360 s
R=8.5 kpc, phi=0.81 rad, t=362 s
R=8.5 kpc, phi=0.94 rad, t=358 s
R=8.5 kpc, phi=1.06 rad, t=358 s
R=8.5 kpc, phi=1.19 rad, t=354 s
R=8.5 kpc, phi=1.31 rad, t=372 s
R=8.5 kpc, phi=1.44 rad, t=357 s
R=8.5 kpc, phi=1.56 rad, t=352 s
R=9.5 kpc, phi=-1.56 rad, t=297 s
R=9.5 kpc, phi=-1.44 rad, t=297 s
R=9.5 kpc, phi=-1.33 rad, t=297 s
R=9.5 kpc, phi=-1.22 rad, t=295 s
R=9.5 kpc, phi=-1.11 rad, t=293 s
R=9.5 kpc, phi=-1.0 rad, t=293 s
R=9.5 kpc, phi=-0.89 rad, t=291 s
R=9.5 kpc, phi=-0.78 rad, t=300 s
R=9.5 kpc, phi=-0.67 rad, t=276 s
R=9.5 kpc, phi=-0.56 rad, t=340 s
R=9.5 kpc, phi=-0.44 rad, t=324 s
R=9.5 kpc, phi=-0.33 rad, t=336 s
R=9.5 kpc, phi=-0.22 rad, t=332 s
R=9.5 kpc, phi=-0.11 rad, t=329 s
R=9.5 kpc, phi=0.0 rad, t=342 s
R=9.5 kpc, phi=0.11 rad, t=330 s
R=9.5 kpc, phi=0.22 rad, t=328 s
