302 evaluationsParameters
==========

NCORES: 10, 
TIMES: [  0. -10.] Gyr, 
HALO_T_FORM: -9, 
HALO_T_STEADY: 8, 
HALO_A: 1.0, 
HALO_B: 0.95, 
HALO_C: 1.0, 
HALO_PHI: 0.0, 
RRANGE: 5, 15, 
PHIRANGE: -1.5707963267948966, 1.5707963267948966, 
DR: 1.0, 
DPHI: 1.0, 
VPARMS: 5, 5, 8, 8, 
SIGMAPARMS: 30, 20, 20, 
SCALEPARMS: 2, 9.8, 7.6, 
EVAL_THRESH: 0.0001, 
==========

R=5.5 kpc, phi=-1.5 rad, t=562 s
R=5.5 kpc, phi=-1.3 rad, t=528 s
R=5.5 kpc, phi=-1.1 rad, t=534 s
R=5.5 kpc, phi=-0.9 rad, t=489 s
R=5.5 kpc, phi=-0.7 rad, t=506 s
R=5.5 kpc, phi=-0.5 rad, t=535 s
R=5.5 kpc, phi=-0.3 rad, t=586 s
R=5.5 kpc, phi=-0.1 rad, t=578 s
R=5.5 kpc, phi=0.1 rad, t=570 s
R=5.5 kpc, phi=0.3 rad, t=580 s
R=5.5 kpc, phi=0.5 rad, t=558 s
R=5.5 kpc, phi=0.7 rad, t=496 s
R=5.5 kpc, phi=0.9 rad, t=494 s
R=5.5 kpc, phi=1.1 rad, t=508 s
R=5.5 kpc, phi=1.3 rad, t=479 s
R=5.5 kpc, phi=1.5 rad, t=457 s
R=6.5 kpc, phi=-1.5 rad, t=411 s
R=6.5 kpc, phi=-1.33 rad, t=432 s
R=6.5 kpc, phi=-1.17 rad, t=429 s
R=6.5 kpc, phi=-1.0 rad, t=346 s
R=6.5 kpc, phi=-0.83 rad, t=341 s
R=6.5 kpc, phi=-0.67 rad, t=357 s
R=6.5 kpc, phi=-0.5 rad, t=370 s
R=6.5 kpc, phi=-0.33 rad, t=408 s
R=6.5 kpc, phi=-0.17 rad, t=396 s
R=6.5 kpc, phi=0.0 rad, t=410 s
R=6.5 kpc, phi=0.17 rad, t=414 s
R=6.5 kpc, phi=0.33 rad, t=415 s
R=6.5 kpc, phi=0.5 rad, t=364 s
R=6.5 kpc, phi=0.67 rad, t=368 s
R=6.5 kpc, phi=0.83 rad, t=352 s
R=6.5 kpc, phi=1.0 rad, t=455 s
R=6.5 kpc, phi=1.17 rad, t=529 s
R=6.5 kpc, phi=1.33 rad, t=526 s
R=6.5 kpc, phi=1.5 rad, t=519 s
R=7.5 kpc, phi=-1.5 rad, t=428 s
R=7.5 kpc, phi=-1.36 rad, t=423 s
R=7.5 kpc, phi=-1.21 rad, t=440 s
R=7.5 kpc, phi=-1.07 rad, t=437 s
R=7.5 kpc, phi=-0.93 rad, t=411 s
R=7.5 kpc, phi=-0.79 rad, t=341 s
R=7.5 kpc, phi=-0.64 rad, t=390 s
R=7.5 kpc, phi=-0.5 rad, t=384 s
R=7.5 kpc, phi=-0.36 rad, t=368 s
R=7.5 kpc, phi=-0.21 rad, t=347 s
R=7.5 kpc, phi=-0.07 rad, t=333 s
R=7.5 kpc, phi=0.07 rad, t=326 s
R=7.5 kpc, phi=0.21 rad, t=329 s
R=7.5 kpc, phi=0.36 rad, t=321 s
R=7.5 kpc, phi=0.5 rad, t=315 s
R=7.5 kpc, phi=0.64 rad, t=311 s
R=7.5 kpc, phi=0.79 rad, t=284 s
R=7.5 kpc, phi=0.93 rad, t=320 s
R=7.5 kpc, phi=1.07 rad, t=330 s
R=7.5 kpc, phi=1.21 rad, t=323 s
R=7.5 kpc, phi=1.36 rad, t=335 s
R=7.5 kpc, phi=1.5 rad, t=339 s
R=8.5 kpc, phi=-1.56 rad, t=281 s
R=8.5 kpc, phi=-1.44 rad, t=283 s
R=8.5 kpc, phi=-1.31 rad, t=282 s
R=8.5 kpc, phi=-1.19 rad, t=283 s
R=8.5 kpc, phi=-1.06 rad, t=281 s
R=8.5 kpc, phi=-0.94 rad, t=353 s
R=8.5 kpc, phi=-0.81 rad, t=346 s
R=8.5 kpc, phi=-0.69 rad, t=333 s
R=8.5 kpc, phi=-0.56 rad, t=326 s
R=8.5 kpc, phi=-0.44 rad, t=334 s
R=8.5 kpc, phi=-0.31 rad, t=333 s
R=8.5 kpc, phi=-0.19 rad, t=327 s
R=8.5 kpc, phi=-0.06 rad, t=301 s
R=8.5 kpc, phi=0.06 rad, t=309 s
R=8.5 kpc, phi=0.19 rad, t=302 s
R=8.5 kpc, phi=0.31 rad, t=301 s
R=8.5 kpc, phi=0.44 rad, t=309 s
R=8.5 kpc, phi=0.56 rad, t=306 s
R=8.5 kpc, phi=0.69 rad, t=321 s
R=8.5 kpc, phi=0.81 rad, t=297 s
R=8.5 kpc, phi=0.94 rad, t=288 s
R=8.5 kpc, phi=1.06 rad, t=298 s
R=8.5 kpc, phi=1.19 rad, t=302 s
R=8.5 kpc, phi=1.31 rad, t=293 s
R=8.5 kpc, phi=1.44 rad, t=284 s
R=8.5 kpc, phi=1.56 rad, t=297 s
R=9.5 kpc, phi=-1.56 rad, t=254 s
R=9.5 kpc, phi=-1.44 rad, t=237 s
R=9.5 kpc, phi=-1.33 rad, t=241 s
R=9.5 kpc, phi=-1.22 rad, t=248 s
R=9.5 kpc, phi=-1.11 rad, t=238 s
R=9.5 kpc, phi=-1.0 rad, t=246 s
R=9.5 kpc, phi=-0.89 rad, t=265 s
R=9.5 kpc, phi=-0.78 rad, t=270 s
R=9.5 kpc, phi=-0.67 rad, t=259 s
R=9.5 kpc, phi=-0.56 rad, t=301 s
R=9.5 kpc, phi=-0.44 rad, t=292 s
R=9.5 kpc, phi=-0.33 rad, t=291 s
R=9.5 kpc, phi=-0.22 rad, t=291 s
R=9.5 kpc, phi=-0.11 rad, t=290 s
R=9.5 kpc, phi=0.0 rad, t=304 s
R=9.5 kpc, phi=0.11 rad, t=305 s
R=9.5 kpc, phi=0.22 rad, t=297 s
