302 evaluations
Parameters
==========

NCORES: 10, 
TIMES: [  0. -10.] Gyr, 
BAR_OMEGAB: 1.4545454545454546, 
BAR_AF: 0.025, 
RRANGE: 5, 15, 
PHIRANGE: -1.5707963267948966, 1.5707963267948966, 
DR: 1, 
DPHI: 1, 
VPARMS: 5, 5, 8, 8, 
SIGMAPARMS: 30, 20, 20, 
SCALEPARMS: 2, 9.8, 7.6, 
EVAL_THRESH: 0.0001, 
==========

R=5.5 kpc, phi=-1.5 rad, t=400 s
R=5.5 kpc, phi=-1.3 rad, t=385 s
R=5.5 kpc, phi=-1.1 rad, t=377 s
R=5.5 kpc, phi=-0.9 rad, t=370 s
R=5.5 kpc, phi=-0.7 rad, t=391 s
R=5.5 kpc, phi=-0.5 rad, t=423 s
R=5.5 kpc, phi=-0.3 rad, t=436 s
R=5.5 kpc, phi=-0.1 rad, t=461 s
R=5.5 kpc, phi=0.1 rad, t=475 s
R=5.5 kpc, phi=0.3 rad, t=479 s
R=5.5 kpc, phi=0.5 rad, t=449 s
R=5.5 kpc, phi=0.7 rad, t=426 s
R=5.5 kpc, phi=0.9 rad, t=404 s
R=5.5 kpc, phi=1.1 rad, t=394 s
R=5.5 kpc, phi=1.3 rad, t=383 s
R=5.5 kpc, phi=1.5 rad, t=371 s
R=6.5 kpc, phi=-1.5 rad, t=320 s
R=6.5 kpc, phi=-1.33 rad, t=306 s
R=6.5 kpc, phi=-1.17 rad, t=303 s
R=6.5 kpc, phi=-1.0 rad, t=263 s
R=6.5 kpc, phi=-0.83 rad, t=247 s
R=6.5 kpc, phi=-0.67 rad, t=280 s
R=6.5 kpc, phi=-0.5 rad, t=276 s
R=6.5 kpc, phi=-0.33 rad, t=325 s
R=6.5 kpc, phi=-0.17 rad, t=324 s
R=6.5 kpc, phi=0.0 rad, t=333 s
R=6.5 kpc, phi=0.17 rad, t=337 s
R=6.5 kpc, phi=0.33 rad, t=349 s
R=6.5 kpc, phi=0.5 rad, t=313 s
R=6.5 kpc, phi=0.67 rad, t=301 s
R=6.5 kpc, phi=0.83 rad, t=284 s
R=6.5 kpc, phi=1.0 rad, t=333 s
R=6.5 kpc, phi=1.17 rad, t=375 s
R=6.5 kpc, phi=1.33 rad, t=377 s
R=6.5 kpc, phi=1.5 rad, t=362 s
R=7.5 kpc, phi=-1.5 rad, t=279 s
R=7.5 kpc, phi=-1.36 rad, t=280 s
R=7.5 kpc, phi=-1.21 rad, t=271 s
R=7.5 kpc, phi=-1.07 rad, t=281 s
R=7.5 kpc, phi=-0.93 rad, t=272 s
R=7.5 kpc, phi=-0.79 rad, t=222 s
R=7.5 kpc, phi=-0.64 rad, t=270 s
R=7.5 kpc, phi=-0.5 rad, t=283 s
R=7.5 kpc, phi=-0.36 rad, t=283 s
R=7.5 kpc, phi=-0.21 rad, t=281 s
R=7.5 kpc, phi=-0.07 rad, t=282 s
R=7.5 kpc, phi=0.07 rad, t=294 s
R=7.5 kpc, phi=0.21 rad, t=283 s
R=7.5 kpc, phi=0.36 rad, t=287 s
R=7.5 kpc, phi=0.5 rad, t=276 s
R=7.5 kpc, phi=0.64 rad, t=248 s
R=7.5 kpc, phi=0.79 rad, t=205 s
R=7.5 kpc, phi=0.93 rad, t=262 s
R=7.5 kpc, phi=1.07 rad, t=267 s
R=7.5 kpc, phi=1.21 rad, t=257 s
R=7.5 kpc, phi=1.36 rad, t=252 s
R=7.5 kpc, phi=1.5 rad, t=253 s
R=8.5 kpc, phi=-1.56 rad, t=205 s
R=8.5 kpc, phi=-1.44 rad, t=209 s
R=8.5 kpc, phi=-1.31 rad, t=203 s
R=8.5 kpc, phi=-1.19 rad, t=215 s
R=8.5 kpc, phi=-1.06 rad, t=206 s
R=8.5 kpc, phi=-0.94 rad, t=245 s
R=8.5 kpc, phi=-0.81 rad, t=241 s
R=8.5 kpc, phi=-0.69 rad, t=243 s
R=8.5 kpc, phi=-0.56 rad, t=231 s
R=8.5 kpc, phi=-0.44 rad, t=232 s
R=8.5 kpc, phi=-0.31 rad, t=235 s
R=8.5 kpc, phi=-0.19 rad, t=229 s
R=8.5 kpc, phi=-0.06 rad, t=235 s
R=8.5 kpc, phi=0.06 rad, t=236 s
R=8.5 kpc, phi=0.19 rad, t=238 s
R=8.5 kpc, phi=0.31 rad, t=238 s
R=8.5 kpc, phi=0.44 rad, t=234 s
R=8.5 kpc, phi=0.56 rad, t=239 s
R=8.5 kpc, phi=0.69 rad, t=229 s
R=8.5 kpc, phi=0.81 rad, t=227 s
R=8.5 kpc, phi=0.94 rad, t=222 s
R=8.5 kpc, phi=1.06 rad, t=221 s
R=8.5 kpc, phi=1.19 rad, t=223 s
R=8.5 kpc, phi=1.31 rad, t=214 s
R=8.5 kpc, phi=1.44 rad, t=218 s
R=8.5 kpc, phi=1.56 rad, t=216 s
R=9.5 kpc, phi=-1.56 rad, t=179 s
R=9.5 kpc, phi=-1.44 rad, t=178 s
R=9.5 kpc, phi=-1.33 rad, t=185 s
R=9.5 kpc, phi=-1.22 rad, t=179 s
R=9.5 kpc, phi=-1.11 rad, t=177 s
R=9.5 kpc, phi=-1.0 rad, t=180 s
R=9.5 kpc, phi=-0.89 rad, t=182 s
R=9.5 kpc, phi=-0.78 rad, t=174 s
R=9.5 kpc, phi=-0.67 rad, t=176 s
R=9.5 kpc, phi=-0.56 rad, t=203 s
R=9.5 kpc, phi=-0.44 rad, t=198 s
R=9.5 kpc, phi=-0.33 rad, t=193 s
R=9.5 kpc, phi=-0.22 rad, t=190 s
R=9.5 kpc, phi=-0.11 rad, t=181 s
R=9.5 kpc, phi=0.0 rad, t=182 s
R=9.5 kpc, phi=0.11 rad, t=185 s
R=9.5 kpc, phi=0.22 rad, t=181 s
R=9.5 kpc, phi=0.33 rad, t=186 s
R=9.5 kpc, phi=0.44 rad, t=187 s
