302 evaluations
Parameters
==========

NCORES: 12, 
TIMES: [  0. -10.] Gyr, 
BAR_OMEGAB: 2.0, 
BAR_AF: 0.015, 
RRANGE: 5, 15, 
PHIRANGE: -1.5707963267948966, 1.5707963267948966, 
DR: 1, 
DPHI: 1, 
VPARMS: 5, 5, 8, 8, 
SIGMAPARMS: 30, 20, 20, 
SCALEPARMS: 2, 9.8, 7.6, 
EVAL_THRESH: 0.0001, 
==========

R=5.5 kpc, phi=-1.5 rad, t=413 s
R=5.5 kpc, phi=-1.3 rad, t=389 s
R=5.5 kpc, phi=-1.1 rad, t=413 s
R=5.5 kpc, phi=-0.9 rad, t=375 s
R=5.5 kpc, phi=-0.7 rad, t=398 s
R=5.5 kpc, phi=-0.5 rad, t=431 s
R=5.5 kpc, phi=-0.3 rad, t=409 s
R=5.5 kpc, phi=-0.1 rad, t=445 s
R=5.5 kpc, phi=0.1 rad, t=436 s
R=5.5 kpc, phi=0.3 rad, t=452 s
R=5.5 kpc, phi=0.5 rad, t=441 s
R=5.5 kpc, phi=0.7 rad, t=394 s
R=5.5 kpc, phi=0.9 rad, t=380 s
R=5.5 kpc, phi=1.1 rad, t=382 s
R=5.5 kpc, phi=1.3 rad, t=301 s
R=5.5 kpc, phi=1.5 rad, t=273 s
R=6.5 kpc, phi=-1.5 rad, t=271 s
R=6.5 kpc, phi=-1.33 rad, t=270 s
R=6.5 kpc, phi=-1.17 rad, t=281 s
R=6.5 kpc, phi=-1.0 rad, t=235 s
R=6.5 kpc, phi=-0.83 rad, t=229 s
R=6.5 kpc, phi=-0.67 rad, t=229 s
R=6.5 kpc, phi=-0.5 rad, t=230 s
R=6.5 kpc, phi=-0.33 rad, t=262 s
R=6.5 kpc, phi=-0.17 rad, t=264 s
R=6.5 kpc, phi=0.0 rad, t=265 s
R=6.5 kpc, phi=0.17 rad, t=408 s
R=6.5 kpc, phi=0.33 rad, t=407 s
R=6.5 kpc, phi=0.5 rad, t=348 s
R=6.5 kpc, phi=0.67 rad, t=346 s
R=6.5 kpc, phi=0.83 rad, t=330 s
R=6.5 kpc, phi=1.0 rad, t=337 s
R=6.5 kpc, phi=1.17 rad, t=388 s
R=6.5 kpc, phi=1.33 rad, t=371 s
R=6.5 kpc, phi=1.5 rad, t=378 s
R=7.5 kpc, phi=-1.5 rad, t=303 s
R=7.5 kpc, phi=-1.36 rad, t=304 s
R=7.5 kpc, phi=-1.21 rad, t=314 s
R=7.5 kpc, phi=-1.07 rad, t=299 s
R=7.5 kpc, phi=-0.93 rad, t=298 s
R=7.5 kpc, phi=-0.79 rad, t=252 s
R=7.5 kpc, phi=-0.64 rad, t=291 s
R=7.5 kpc, phi=-0.5 rad, t=275 s
R=7.5 kpc, phi=-0.36 rad, t=212 s
R=7.5 kpc, phi=-0.21 rad, t=213 s
R=7.5 kpc, phi=-0.07 rad, t=209 s
R=7.5 kpc, phi=0.07 rad, t=210 s
R=7.5 kpc, phi=0.21 rad, t=205 s
R=7.5 kpc, phi=0.36 rad, t=206 s
R=7.5 kpc, phi=0.5 rad, t=202 s
R=7.5 kpc, phi=0.64 rad, t=199 s
R=7.5 kpc, phi=0.79 rad, t=176 s
R=7.5 kpc, phi=0.93 rad, t=283 s
R=7.5 kpc, phi=1.07 rad, t=306 s
R=7.5 kpc, phi=1.21 rad, t=312 s
R=7.5 kpc, phi=1.36 rad, t=297 s
R=7.5 kpc, phi=1.5 rad, t=324 s
R=8.5 kpc, phi=-1.56 rad, t=264 s
R=8.5 kpc, phi=-1.44 rad, t=257 s
R=8.5 kpc, phi=-1.31 rad, t=255 s
R=8.5 kpc, phi=-1.19 rad, t=258 s
R=8.5 kpc, phi=-1.06 rad, t=259 s
R=8.5 kpc, phi=-0.94 rad, t=239 s
R=8.5 kpc, phi=-0.81 rad, t=241 s
R=8.5 kpc, phi=-0.69 rad, t=242 s
R=8.5 kpc, phi=-0.56 rad, t=236 s
R=8.5 kpc, phi=-0.44 rad, t=240 s
R=8.5 kpc, phi=-0.31 rad, t=230 s
R=8.5 kpc, phi=-0.19 rad, t=228 s
R=8.5 kpc, phi=-0.06 rad, t=219 s
R=8.5 kpc, phi=0.06 rad, t=213 s
R=8.5 kpc, phi=0.19 rad, t=210 s
R=8.5 kpc, phi=0.31 rad, t=213 s
R=8.5 kpc, phi=0.44 rad, t=209 s
R=8.5 kpc, phi=0.56 rad, t=182 s
R=8.5 kpc, phi=0.69 rad, t=177 s
R=8.5 kpc, phi=0.81 rad, t=173 s
R=8.5 kpc, phi=0.94 rad, t=238 s
R=8.5 kpc, phi=1.06 rad, t=242 s
R=8.5 kpc, phi=1.19 rad, t=241 s
R=8.5 kpc, phi=1.31 rad, t=247 s
R=8.5 kpc, phi=1.44 rad, t=252 s
R=8.5 kpc, phi=1.56 rad, t=265 s
R=9.5 kpc, phi=-1.56 rad, t=229 s
R=9.5 kpc, phi=-1.44 rad, t=219 s
R=9.5 kpc, phi=-1.33 rad, t=212 s
R=9.5 kpc, phi=-1.22 rad, t=218 s
R=9.5 kpc, phi=-1.11 rad, t=218 s
R=9.5 kpc, phi=-1.0 rad, t=213 s
R=9.5 kpc, phi=-0.89 rad, t=215 s
R=9.5 kpc, phi=-0.78 rad, t=209 s
R=9.5 kpc, phi=-0.67 rad, t=204 s
R=9.5 kpc, phi=-0.56 rad, t=203 s
R=9.5 kpc, phi=-0.44 rad, t=202 s
R=9.5 kpc, phi=-0.33 rad, t=205 s
R=9.5 kpc, phi=-0.22 rad, t=198 s
R=9.5 kpc, phi=-0.11 rad, t=200 s
R=9.5 kpc, phi=0.0 rad, t=199 s
R=9.5 kpc, phi=0.11 rad, t=190 s
R=9.5 kpc, phi=0.22 rad, t=196 s
R=9.5 kpc, phi=0.33 rad, t=194 s
R=9.5 kpc, phi=0.44 rad, t=194 s
